"Hour","Month","Day_of_Month","Day","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station.Pressure","Minute"
" 5"," 5"," 1","1",8.6,6.2,"85",8.5,5.4,"81","260",4,24.1,102.52,"15"
" 7"," 5"," 1","1",8.5,7,"90",8.5,6,"84","220",16,24.1,102.43,"45"
"10"," 5"," 1","1",8.7,7.6,"93",8.6,5.5,"81","270",4,19.3,102.36,"15"
"12"," 5"," 1","1",9.2,6.9,"86",8.8,6.6,"86","100",5,19.3,102.33,"45"
"15"," 5"," 1","1",9.9,7.7,"86",9,5.9,"81"," 70",7,24.1,102.2,"15"
"17"," 5"," 1","1",10.5,6.3,"75",9.9,5.7,"75"," 50",8,24.1,102.18,"45"
"20"," 5"," 1","1",8.6,6.8,"88",8.8,6.8,"87"," 40",6,24.1,102.22,"15"
"22"," 5"," 1","1",8.4,6.6,"88",4.5,4.1,"95","240",18,24.1,100.89,"45"
" 6"," 5"," 1","1",8.6,6.6,"88",8.6,5,"78","210",9,24.1,102.46,"30"
" 8"," 5"," 1","1",8.7,6.6,"86",8.4,5.9,"84","170",8,24.1,102.39,"30"
"10"," 5"," 1","1",8.7,7.6,"93",8.6,5.5,"81","270",4,19.3,102.36,"30"
"12"," 5"," 1","1",9.2,6.9,"86",8.8,6.6,"86","100",5,19.3,102.33,"30"
"15"," 5"," 1","1",9.9,7.7,"86",9,5.9,"81"," 70",7,24.1,102.2," 0"
"17"," 5"," 1","1",10.5,6.3,"75",9.9,5.7,"75"," 50",8,24.1,102.18," 0"
"19"," 5"," 1","1",9.6,6.7,"82",9.5,6.2,"80"," 60",9,24.1,102.16," 0"
"21"," 5"," 1","1",8.5,6.2,"85",3.3,1.2,"86","250",8,24.1,103.17," 0"
" 6"," 5"," 1","1",8.6,6.6,"88",8.6,5,"78","210",9,24.1,102.46," 0"
" 7"," 5"," 1","1",8.5,7,"90",8.5,6,"84","220",16,24.1,102.43," 0"
" 8"," 5"," 1","1",8.7,6.6,"86",8.4,5.9,"84","170",8,24.1,102.39," 0"
" 9"," 5"," 1","1",8.4,6.7,"89",8.4,5.5,"82","170",5,24.1,102.37," 0"
"10"," 5"," 1","1",8.7,7.6,"93",8.6,5.5,"81","270",4,19.3,102.36," 0"
"11"," 5"," 1","1",9.7,7.2,"84",8.8,6.1,"83","100",9,19.3,102.35," 0"
"12"," 5"," 1","1",9.2,6.9,"86",8.8,6.6,"86","100",5,19.3,102.33," 0"
"14"," 5"," 1","1",9,6.8,"87",9,5.6,"79"," 30",12,24.1,102.28,"25"
"15"," 5"," 1","1",9.9,7.7,"86",9,5.9,"81"," 70",7,24.1,102.2,"30"
"16"," 5"," 1","1",10.5,7.2,"80",9.7,5.5,"75"," 50",5,24.1,102.17,"30"
"17"," 5"," 1","1",10.5,6.3,"75",9.9,5.7,"75"," 50",8,24.1,102.18,"30"
"18"," 5"," 1","1",9.9,7.2,"83",10.2,6.2,"76"," 90",9,24.1,102.19,"30"
"19"," 5"," 1","1",9.6,6.7,"82",9.5,6.2,"80"," 60",9,24.1,102.16,"30"
"20"," 5"," 1","1",8.6,6.8,"88",8.8,6.8,"87"," 40",6,24.1,102.22,"30"
"21"," 5"," 1","1",8.5,6.2,"85",13.8,7.8,"68","230",16,24.1,101.63,"30"
" 6"," 5"," 1","1",8.6,6.6,"88",8.6,5,"78","210",9,24.1,102.46,"30"
" 8"," 5"," 1","1",8.7,6.6,"86",8.4,5.9,"84","170",8,24.1,102.39,"30"
"10"," 5"," 1","1",8.7,7.6,"93",8.6,5.5,"81","270",4,19.3,102.36,"30"
"12"," 5"," 1","1",9.2,6.9,"86",8.8,6.6,"86","100",5,19.3,102.33,"30"
"15"," 5"," 1","1",9.9,7.7,"86",9,5.9,"81"," 70",7,24.1,102.2," 0"
"17"," 5"," 1","1",10.5,6.3,"75",9.9,5.7,"75"," 50",8,24.1,102.18," 0"
"19"," 5"," 1","1",9.6,6.7,"82",9.5,6.2,"80"," 60",9,24.1,102.16," 0"
"21"," 5"," 1","1",8.5,6.2,"85",7.7,6.2,"91","360",2,8.1,101.61," 0"
" 7"," 5"," 1","1",8.5,7,"90",8.5,6,"84","220",16,24.1,102.43,"20"
" 9"," 5"," 1","1",8.4,6.7,"89",8.4,5.5,"82","170",5,24.1,102.37,"25"
"11"," 5"," 1","1",9.7,7.2,"84",8.8,6.1,"83","100",9,19.3,102.35,"30"
"13"," 5"," 1","1",9.3,7.5,"89",8.4,5.9,"84"," 40",10,12.9,102.31,"35"
"15"," 5"," 1","1",9.9,7.7,"86",9,5.9,"81"," 70",7,24.1,102.2,"50"
"17"," 5"," 1","1",10.5,6.3,"75",9.9,5.7,"75"," 50",8,24.1,102.18,"50"
"19"," 5"," 1","1",9.6,6.7,"82",9.5,6.2,"80"," 60",9,24.1,102.16,"50"
"21"," 5"," 1","1",8.5,6.2,"85",18.2,13.3,"72"," 20",8,24.1,102.65,"45"
" 6"," 5"," 1","1",8.6,6.6,"88",8.6,5,"78","210",9,24.1,102.46,"20"
" 8"," 5"," 1","1",8.7,6.6,"86",8.4,5.9,"84","170",8,24.1,102.39,"25"
"10"," 5"," 1","1",8.7,7.6,"93",8.6,5.5,"81","270",4,19.3,102.36,"25"
"12"," 5"," 1","1",9.2,6.9,"86",8.8,6.6,"86","100",5,19.3,102.33,"35"
"14"," 5"," 1","1",9,6.8,"87",9,5.6,"79"," 30",12,24.1,102.28,"45"
"16"," 5"," 1","1",10.5,7.2,"80",9.7,5.5,"75"," 50",5,24.1,102.17,"50"
"18"," 5"," 1","1",9.9,7.2,"83",10.2,6.2,"76"," 90",9,24.1,102.19,"50"
"20"," 5"," 1","1",8.6,6.8,"88",8.8,6.8,"87"," 40",6,24.1,102.22,"45"
" 7"," 5"," 2","2",9.4,5.7,"77",9,6.5,"84"," 30",8,24.1,102.31," 0"
" 9"," 5"," 2","2",12.8,6.4,"65",11,5.2,"67"," 80",13,24.1,102.3," 0"
"11"," 5"," 2","2",13.8,5.6,"58",11.4,5.1,"65"," 80",14,24.1,102.29," 0"
"13"," 5"," 2","2",14,6.4,"60",12.3,6.2,"66"," 70",10,24.1,102.26," 0"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21," 0"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16," 0"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08," 0"
"21"," 5"," 2","2",12,9.3,"84",25.5,5,"26"," 20",9,24.1,101.3," 0"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29,"10"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08,"20"
" 5"," 5"," 2","2",7.3,5.5,"89",7.6,6.4,"92"," 10",7,24.1,102.25,"15"
" 7"," 5"," 2","2",9.4,5.7,"77",9,6.5,"84"," 30",8,24.1,102.31,"45"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29,"15"
"12"," 5"," 2","2",14.9,4.7,"51",11.7,5.2,"64","100",10,24.1,102.29,"45"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21,"15"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16,"45"
"20"," 5"," 2","2",12.6,9.4,"81",10,8.3,"89","360",1,16.1,102.09,"15"
"22"," 5"," 2","2",12,9.4,"84",7.1,3.7,"78","350",5,24.1,102.13,"45"
" 7"," 5"," 2","2",9.4,5.7,"77",9,6.5,"84"," 30",8,24.1,102.31," 0"
" 9"," 5"," 2","2",12.8,6.4,"65",11,5.2,"67"," 80",13,24.1,102.3," 0"
"11"," 5"," 2","2",13.8,5.6,"58",11.4,5.1,"65"," 80",14,24.1,102.29," 0"
"13"," 5"," 2","2",14,6.4,"60",12.3,6.2,"66"," 70",10,24.1,102.26," 0"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21," 0"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16," 0"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08," 0"
"21"," 5"," 2","2",12,9.3,"84",15.4,11,"75","230",3,24.1,102.18," 0"
" 5"," 5"," 2","2",7.3,5.5,"89",7.6,6.4,"92"," 10",7,24.1,102.25,"10"
" 5"," 5"," 2","2",7.3,5.5,"89",7.6,6.4,"92"," 10",7,24.1,102.25,"20"
" 8"," 5"," 2","2",11.9,6.1,"68",10.1,5.7,"74"," 30",7,24.1,102.32,"30"
" 9"," 5"," 2","2",12.8,6.4,"65",11,5.2,"67"," 80",13,24.1,102.3,"10"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29,"25"
"14"," 5"," 2","2",14.9,7.4,"61",12.7,7.2,"69","100",14,24.1,102.21,"15"
"14"," 5"," 2","2",14.9,7.4,"61",12.7,7.2,"69","100",14,24.1,102.21,"50"
"16"," 5"," 2","2",13.6,7.8,"68",13.5,8.4,"71","120",7,24.1,102.14,"15"
"18"," 5"," 2","2",13.7,7.9,"68",10.6,7.7,"82","230",7,24.1,102.11,"30"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08,"40"
" 7"," 5"," 2","2",9.4,5.7,"77",9,6.5,"84"," 30",8,24.1,102.31," 0"
" 9"," 5"," 2","2",12.8,6.4,"65",11,5.2,"67"," 80",13,24.1,102.3," 0"
"11"," 5"," 2","2",13.8,5.6,"58",11.4,5.1,"65"," 80",14,24.1,102.29," 0"
"13"," 5"," 2","2",14,6.4,"60",12.3,6.2,"66"," 70",10,24.1,102.26," 0"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21," 0"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16," 0"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08," 0"
"21"," 5"," 2","2",12,9.3,"84",14.9,-0.9,"31","130",21,24.1,102.06," 0"
" 5"," 5"," 2","2",7.3,5.5,"89",7.6,6.4,"92"," 10",7,24.1,102.25,"15"
" 7"," 5"," 2","2",9.4,5.7,"77",9,6.5,"84"," 30",8,24.1,102.31,"45"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29,"15"
"12"," 5"," 2","2",14.9,4.7,"51",11.7,5.2,"64","100",10,24.1,102.29,"45"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21,"15"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16,"45"
"20"," 5"," 2","2",12.6,9.4,"81",10,8.3,"89","360",1,16.1,102.09,"15"
"22"," 5"," 2","2",12,9.4,"84",27.3,9.3,"26"," 10",8,24.1,102.39,"45"
" 6"," 5"," 2","2",7.4,4.4,"81",8.2,6.5,"89"," 20",7,24.1,102.28,"30"
" 8"," 5"," 2","2",11.9,6.1,"68",10.1,5.7,"74"," 30",7,24.1,102.32,"30"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29,"30"
"12"," 5"," 2","2",14.9,4.7,"51",11.7,5.2,"64","100",10,24.1,102.29,"30"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21," 0"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16," 0"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08," 0"
"21"," 5"," 2","2",12,9.3,"84",7.1,5.3,"87","220",6,24.1,101.76," 0"
" 6"," 5"," 2","2",7.4,4.4,"81",8.2,6.5,"89"," 20",7,24.1,102.28," 0"
" 7"," 5"," 2","2",9.4,5.7,"77",9,6.5,"84"," 30",8,24.1,102.31," 0"
" 8"," 5"," 2","2",11.9,6.1,"68",10.1,5.7,"74"," 30",7,24.1,102.32," 0"
" 9"," 5"," 2","2",12.8,6.4,"65",11,5.2,"67"," 80",13,24.1,102.3," 0"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29," 0"
"11"," 5"," 2","2",13.8,5.6,"58",11.4,5.1,"65"," 80",14,24.1,102.29," 0"
"12"," 5"," 2","2",14.9,4.7,"51",11.7,5.2,"64","100",10,24.1,102.29," 0"
"14"," 5"," 2","2",14.9,7.4,"61",12.7,7.2,"69","100",14,24.1,102.21,"25"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21,"30"
"16"," 5"," 2","2",13.6,7.8,"68",13.5,8.4,"71","120",7,24.1,102.14,"30"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16,"30"
"18"," 5"," 2","2",13.7,7.9,"68",10.6,7.7,"82","230",7,24.1,102.11,"30"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08,"30"
"20"," 5"," 2","2",12.6,9.4,"81",10,8.3,"89","360",1,16.1,102.09,"30"
"21"," 5"," 2","2",12,9.3,"84",11.4,8.4,"81","260",17,24.1,101.71,"30"
" 6"," 5"," 2","2",7.4,4.4,"81",8.2,6.5,"89"," 20",7,24.1,102.28,"30"
" 8"," 5"," 2","2",11.9,6.1,"68",10.1,5.7,"74"," 30",7,24.1,102.32,"30"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29,"30"
"12"," 5"," 2","2",14.9,4.7,"51",11.7,5.2,"64","100",10,24.1,102.29,"30"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21," 0"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16," 0"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08," 0"
"21"," 5"," 2","2",12,9.3,"84",21,12.5,"55"," 30",16,24.1,101.53," 0"
" 7"," 5"," 2","2",9.4,5.7,"77",9,6.5,"84"," 30",8,24.1,102.31,"20"
" 9"," 5"," 2","2",12.8,6.4,"65",11,5.2,"67"," 80",13,24.1,102.3,"25"
"11"," 5"," 2","2",13.8,5.6,"58",11.4,5.1,"65"," 80",14,24.1,102.29,"30"
"13"," 5"," 2","2",14,6.4,"60",12.3,6.2,"66"," 70",10,24.1,102.26,"35"
"15"," 5"," 2","2",14.7,8,"64",13.3,7.8,"69","110",9,24.1,102.21,"50"
"17"," 5"," 2","2",13.5,8.1,"70",10.4,8,"85","220",8,24.1,102.16,"50"
"19"," 5"," 2","2",14,8.2,"68",10.9,8.5,"85","200",5,16.1,102.08,"50"
"21"," 5"," 2","2",12,9.3,"84",5.5,1.5,"79","250",35,24.1,101.56,"45"
" 6"," 5"," 2","2",7.4,4.4,"81",8.2,6.5,"89"," 20",7,24.1,102.28,"20"
" 8"," 5"," 2","2",11.9,6.1,"68",10.1,5.7,"74"," 30",7,24.1,102.32,"25"
"10"," 5"," 2","2",12.7,3.8,"54",11.1,4.6,"64"," 90",19,24.1,102.29,"25"
"12"," 5"," 2","2",14.9,4.7,"51",11.7,5.2,"64","100",10,24.1,102.29,"35"
"14"," 5"," 2","2",14.9,7.4,"61",12.7,7.2,"69","100",14,24.1,102.21,"45"
"16"," 5"," 2","2",13.6,7.8,"68",13.5,8.4,"71","120",7,24.1,102.14,"50"
"18"," 5"," 2","2",13.7,7.9,"68",10.6,7.7,"82","230",7,24.1,102.11,"50"
"20"," 5"," 2","2",12.6,9.4,"81",10,8.3,"89","360",1,16.1,102.09,"45"
" 7"," 5"," 3","3",10.8,10.6,"98",10.6,10,"96","200",4,12.9,102.14," 0"
" 9"," 5"," 3","3",11,10.7,"98",10.6,9.8,"95","180",5,12.9,102.2," 0"
"11"," 5"," 3","3",11.7,11.3,"98",12.2,10.5,"89","170",9,16.1,102.22," 0"
"13"," 5"," 3","3",12.7,12.4,"98",12.2,10.6,"90","210",9,24.1,102.15," 0"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08," 0"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97," 0"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83," 0"
"21"," 5"," 3","3",13.2,12.8,"98",8.6,8.1,"96","240",4,1.2,101.9," 0"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21,"10"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83,"20"
" 5"," 5"," 3","3",10.8,10.5,"98",10,9.6,"97","210",7,4.8,102.08,"15"
" 7"," 5"," 3","3",10.8,10.6,"98",10.6,10,"96","200",4,12.9,102.14,"45"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21,"15"
"12"," 5"," 3","3",11.8,11.5,"98",12.2,10.8,"91","230",8,16.1,102.16,"45"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08,"15"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97,"45"
"20"," 5"," 3","3",13.2,12.7,"97",14.4,12.8,"90","350",7,24.1,101.79,"15"
"22"," 5"," 3","3",12.1,11.7,"98",12.9,9.7,"82","210",7,24.1,102.84,"45"
" 7"," 5"," 3","3",10.8,10.6,"98",10.6,10,"96","200",4,12.9,102.14," 0"
" 9"," 5"," 3","3",11,10.7,"98",10.6,9.8,"95","180",5,12.9,102.2," 0"
"11"," 5"," 3","3",11.7,11.3,"98",12.2,10.5,"89","170",9,16.1,102.22," 0"
"13"," 5"," 3","3",12.7,12.4,"98",12.2,10.6,"90","210",9,24.1,102.15," 0"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08," 0"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97," 0"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83," 0"
"21"," 5"," 3","3",13.2,12.8,"98",14.4,10.7,"83"," 90",16,24.1,103.13," 0"
" 5"," 5"," 3","3",10.8,10.5,"98",10,9.6,"97","210",7,4.8,102.08,"10"
" 5"," 5"," 3","3",10.8,10.5,"98",10,9.6,"97","210",7,4.8,102.08,"20"
" 8"," 5"," 3","3",11,10.7,"98",10.5,9.7,"95","220",5,12.9,102.18,"30"
" 9"," 5"," 3","3",11,10.7,"98",10.6,9.8,"95","180",5,12.9,102.2,"10"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21,"25"
"14"," 5"," 3","3",13.3,12.9,"98",12.6,10.9,"89","230",7,24.1,102.13,"15"
"14"," 5"," 3","3",13.3,12.9,"98",12.6,10.9,"89","230",7,24.1,102.13,"50"
"16"," 5"," 3","3",12.3,11.9,"97",11.6,10.5,"93","240",8,24.1,102.03,"15"
"18"," 5"," 3","3",13.1,12.7,"97",14.3,12.7,"90"," 10",12,24.1,101.9,"30"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83,"40"
" 7"," 5"," 3","3",10.8,10.6,"98",10.6,10,"96","200",4,12.9,102.14," 0"
" 9"," 5"," 3","3",11,10.7,"98",10.6,9.8,"95","180",5,12.9,102.2," 0"
"11"," 5"," 3","3",11.7,11.3,"98",12.2,10.5,"89","170",9,16.1,102.22," 0"
"13"," 5"," 3","3",12.7,12.4,"98",12.2,10.6,"90","210",9,24.1,102.15," 0"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08," 0"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97," 0"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83," 0"
"21"," 5"," 3","3",13.2,12.8,"98",16.4,13.8,"85","220",14,24.1,101.34," 0"
" 5"," 5"," 3","3",10.8,10.5,"98",10,9.6,"97","210",7,4.8,102.08,"15"
" 7"," 5"," 3","3",10.8,10.6,"98",10.6,10,"96","200",4,12.9,102.14,"45"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21,"15"
"12"," 5"," 3","3",11.8,11.5,"98",12.2,10.8,"91","230",8,16.1,102.16,"45"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08,"15"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97,"45"
"20"," 5"," 3","3",13.2,12.7,"97",14.4,12.8,"90","350",7,24.1,101.79,"15"
"22"," 5"," 3","3",12.1,11.7,"98",0.3,-0.2,"94","340",2,24.1,101.72,"45"
" 6"," 5"," 3","3",10.8,10.5,"98",10.1,9.7,"97","200",5,6.4,102.11,"30"
" 8"," 5"," 3","3",11,10.7,"98",10.5,9.7,"95","220",5,12.9,102.18,"30"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21,"30"
"12"," 5"," 3","3",11.8,11.5,"98",12.2,10.8,"91","230",8,16.1,102.16,"30"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08," 0"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97," 0"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83," 0"
"21"," 5"," 3","3",13.2,12.8,"98",5.5,4.8,"97","230",12,6.4,101.46," 0"
" 6"," 5"," 3","3",10.8,10.5,"98",10.1,9.7,"97","200",5,6.4,102.11," 0"
" 7"," 5"," 3","3",10.8,10.6,"98",10.6,10,"96","200",4,12.9,102.14," 0"
" 8"," 5"," 3","3",11,10.7,"98",10.5,9.7,"95","220",5,12.9,102.18," 0"
" 9"," 5"," 3","3",11,10.7,"98",10.6,9.8,"95","180",5,12.9,102.2," 0"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21," 0"
"11"," 5"," 3","3",11.7,11.3,"98",12.2,10.5,"89","170",9,16.1,102.22," 0"
"12"," 5"," 3","3",11.8,11.5,"98",12.2,10.8,"91","230",8,16.1,102.16," 0"
"14"," 5"," 3","3",13.3,12.9,"98",12.6,10.9,"89","230",7,24.1,102.13,"25"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08,"30"
"16"," 5"," 3","3",12.3,11.9,"97",11.6,10.5,"93","240",8,24.1,102.03,"30"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97,"30"
"18"," 5"," 3","3",13.1,12.7,"97",14.3,12.7,"90"," 10",12,24.1,101.9,"30"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83,"30"
"20"," 5"," 3","3",13.2,12.7,"97",14.4,12.8,"90","350",7,24.1,101.79,"30"
"21"," 5"," 3","3",13.2,12.8,"98",10,8.1,"89","240",9,16.1,101.19,"30"
" 6"," 5"," 3","3",10.8,10.5,"98",10.1,9.7,"97","200",5,6.4,102.11,"30"
" 8"," 5"," 3","3",11,10.7,"98",10.5,9.7,"95","220",5,12.9,102.18,"30"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21,"30"
"12"," 5"," 3","3",11.8,11.5,"98",12.2,10.8,"91","230",8,16.1,102.16,"30"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08," 0"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97," 0"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83," 0"
"21"," 5"," 3","3",13.2,12.8,"98",12.5,9.7,"86","360",7,12.9,102.06," 0"
" 7"," 5"," 3","3",10.8,10.6,"98",10.6,10,"96","200",4,12.9,102.14,"20"
" 9"," 5"," 3","3",11,10.7,"98",10.6,9.8,"95","180",5,12.9,102.2,"25"
"11"," 5"," 3","3",11.7,11.3,"98",12.2,10.5,"89","170",9,16.1,102.22,"30"
"13"," 5"," 3","3",12.7,12.4,"98",12.2,10.6,"90","210",9,24.1,102.15,"35"
"15"," 5"," 3","3",12.7,12.3,"97",12.2,11,"92","220",9,24.1,102.08,"50"
"17"," 5"," 3","3",12.7,12.2,"97",12.6,11.2,"91","220",5,24.1,101.97,"50"
"19"," 5"," 3","3",12.9,12.3,"96",14.4,13,"91","360",14,24.1,101.83,"50"
"21"," 5"," 3","3",13.2,12.8,"98",14.2,13,"92","360",1,24.1,100.51,"45"
" 6"," 5"," 3","3",10.8,10.5,"98",10.1,9.7,"97","200",5,6.4,102.11,"20"
" 8"," 5"," 3","3",11,10.7,"98",10.5,9.7,"95","220",5,12.9,102.18,"25"
"10"," 5"," 3","3",11.3,11,"98",11.9,10.7,"92","250",4,12.9,102.21,"25"
"12"," 5"," 3","3",11.8,11.5,"98",12.2,10.8,"91","230",8,16.1,102.16,"35"
"14"," 5"," 3","3",13.3,12.9,"98",12.6,10.9,"89","230",7,24.1,102.13,"45"
"16"," 5"," 3","3",12.3,11.9,"97",11.6,10.5,"93","240",8,24.1,102.03,"50"
"18"," 5"," 3","3",13.1,12.7,"97",14.3,12.7,"90"," 10",12,24.1,101.9,"50"
"20"," 5"," 3","3",13.2,12.7,"97",14.4,12.8,"90","350",7,24.1,101.79,"45"
" 7"," 5"," 4","4",12.1,11.9,"99",11.9,11.3,"96","240",4,9.7,101.48," 0"
" 9"," 5"," 4","4",16.4,13,"80",15.4,11.2,"76"," 50",12,16.1,101.42," 0"
"11"," 5"," 4","4",19.2,13.9,"72",11.8,10.7,"93","230",8,24.1,101.33," 0"
"13"," 5"," 4","4",20.4,13.5,"65",12.7,11,"89","240",15,24.1,101.19," 0"
"14"," 5"," 4","4",21.4,13.6,"61",13.3,11,"86","230",14,24.1,101.09," 0"
"15"," 5"," 4","4",21.9,13.1,"57",14.2,11.6,"84","230",12,24.1,100.96," 0"
"17"," 5"," 4","4",16.6,12.8,"78",14.2,11.6,"84","160",7,24.1,100.87," 0"
"18"," 5"," 4","4",18.3,13.3,"73",14.9,11.7,"81"," 90",4,24.1,100.75," 0"
"19"," 5"," 4","4",16.3,14.4,"88",13.9,11.3,"84","240",4,24.1,100.72," 0"
"21"," 5"," 4","4",15.2,13.7,"91",10.8,9,"87","240",23,24.1,101.26," 0"
"10"," 5"," 4","4",17.5,13.6,"78",11.5,10.3,"92","220",12,24.1,101.38,"10"
"19"," 5"," 4","4",16.3,14.4,"88",13.9,11.3,"84","240",4,24.1,100.72,"20"
" 5"," 5"," 4","4",10.2,9.9,"98",12.7,11.5,"92","360",1,16.1,101.49,"15"
" 7"," 5"," 4","4",12.1,11.9,"99",11.9,11.3,"96","240",4,9.7,101.48,"45"
"10"," 5"," 4","4",17.5,13.6,"78",11.5,10.3,"92","220",12,24.1,101.38,"15"
"12"," 5"," 4","4",18.3,12.3,"68",12.1,10.9,"92","230",16,24.1,101.25,"45"
"15"," 5"," 4","4",21.9,13.1,"57",14.2,11.6,"84","230",12,24.1,100.96,"15"
"17"," 5"," 4","4",16.6,12.8,"78",14.2,11.6,"84","160",7,24.1,100.87,"45"
"20"," 5"," 4","4",14.5,13.3,"92",11.8,10.4,"91","210",6,24.1,100.76,"15"
