"","ID","Vessel_Name","Departure","Arrival","Scheduled_Departure","Day_of_Month","Month","Day","Hour","Traffic","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station_Pressure"
"6011",6011,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",26,"January","Friday",13,1.8,7.7,2.6,70,6.3,1,69,220,18,24.1,101.9
"6012",6012,"Coastal Renaissance","Swartz Bay","Tsawwassen","15:00",26,"January","Friday",15,1,6.7,1.1,67,6.2,2.7,78,140,13,24.1,101.96
"6013",6013,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","16:00",26,"January","Friday",16,1,6.4,2,73,6.3,2.3,76,110,13,24.1,101.97
"6014",6014,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",26,"January","Friday",17,1,6,3.1,82,6.2,2.6,78,110,11,24.1,101.95
"6015",6015,"Coastal Renaissance","Swartz Bay","Tsawwassen","19:00",26,"January","Friday",19,1,4.8,3.5,91,6.2,2.3,76,110,14,24.1,101.89
"6016",6016,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",26,"January","Friday",21,2.8,5.1,3,86,6.1,3.2,81,90,16,24.1,101.69
"6017",6017,"Coastal Inspiration","Duke Point","Tsawwassen","05:15",26,"January","Friday",5,1,4.8,3.5,91,7.7,1.1,64,10,13,16.1,102.02
"6018",6018,"Queen of Alberni","Duke Point","Tsawwassen","07:45",26,"January","Friday",7,1,4.6,2.3,85,4.3,1.9,84,300,9,24.1,101.57
"6019",6019,"Coastal Inspiration","Duke Point","Tsawwassen","10:15",26,"January","Friday",10,1,4.7,2.9,88,4.9,2.5,85,250,14,24.1,101.79
"6020",6020,"Queen of Alberni","Duke Point","Tsawwassen","12:45",26,"January","Friday",12,1,5.9,2.8,81,6,2.1,76,240,18,24.1,101.89
"6021",6021,"Coastal Inspiration","Duke Point","Tsawwassen","15:15",26,"January","Friday",15,1,6.7,1.1,67,6.2,2.7,78,140,13,24.1,101.96
"6022",6022,"Queen of Alberni","Duke Point","Tsawwassen","17:45",26,"January","Friday",17,2,6,3.1,82,6.2,2.6,78,110,11,24.1,101.95
"6023",6023,"Coastal Inspiration","Duke Point","Tsawwassen","20:15",26,"January","Friday",20,1,4.8,3.4,90,5.9,3.3,84,80,11,24.1,101.8
"6024",6024,"Queen of Alberni","Duke Point","Tsawwassen","22:45",26,"January","Friday",22,3,4.9,2.9,87,3.2,-0.4,80,260,9,24.1,103.84
"6025",6025,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:15",26,"January","Friday",6,1,4.9,3.2,89,4.8,0.9,76,210,10,24.1,101.54
"6026",6026,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","08:25",26,"January","Friday",8,1,4.3,3,91,4.6,2.5,86,170,7,24.1,101.61
"6027",6027,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:40",26,"January","Friday",10,1,4.7,2.9,88,4.9,2.5,85,250,14,24.1,101.79
"6028",6028,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","13:00",26,"January","Friday",13,1.8,7.7,2.6,70,6.3,1,69,220,18,24.1,101.9
"6029",6029,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:20",26,"January","Friday",15,1,6.7,1.1,67,6.2,2.7,78,140,13,24.1,101.96
"6030",6030,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","17:55",26,"January","Friday",17,3,6,3.1,82,6.2,2.6,78,110,11,24.1,101.95
"6031",6031,"Queen of Surrey","Departure Bay","Horseshoe Bay","20:45",26,"January","Friday",20,1,4.8,3.4,90,5.9,3.3,84,80,11,24.1,101.8
"6032",6032,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","22:10",26,"January","Friday",22,2.2,4.9,2.9,87,3.4,2.7,93,340,4,24.1,103.59
"6033",6033,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","05:50",26,"January","Friday",5,1,4.8,3.5,91,1.3,-0.3,90,350,5,24.1,101.97
"6034",6034,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","06:50",26,"January","Friday",6,1,4.9,3.2,89,4.8,0.9,76,210,10,24.1,101.54
"6035",6035,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","08:00",26,"January","Friday",8,1,4.3,3,91,4.6,2.5,86,170,7,24.1,101.61
"6036",6036,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","09:05",26,"January","Friday",9,1,4.6,3.6,93,4.8,2,82,200,10,24.1,101.69
"6037",6037,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","10:15",26,"January","Friday",10,1,4.7,2.9,88,4.9,2.5,85,250,14,24.1,101.79
"6038",6038,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","11:25",26,"January","Friday",11,1,5.8,3.3,84,5.2,2.4,82,240,13,24.1,101.86
"6039",6039,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","12:35",26,"January","Friday",12,1,5.9,2.8,81,6,2.1,76,240,18,24.1,101.89
"6040",6040,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","14:20",26,"January","Friday",14,1,7.1,1.9,69,6.3,2.4,75,170,10,24.1,101.94
"6041",6041,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","15:30",26,"January","Friday",15,1,6.7,1.1,67,6.2,2.7,78,140,13,24.1,101.96
"6042",6042,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","16:35",26,"January","Friday",16,1,6.4,2,73,6.3,2.3,76,110,13,24.1,101.97
"6043",6043,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","17:45",26,"January","Friday",17,2,6,3.1,82,6.2,2.6,78,110,11,24.1,101.95
"6044",6044,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","18:50",26,"January","Friday",18,1,5,3.5,90,6.1,2.6,78,120,17,24.1,101.93
"6045",6045,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","20:00",26,"January","Friday",20,3,4.8,3.4,90,5.9,3.3,84,80,11,24.1,101.8
"6046",6046,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","21:00",26,"January","Friday",21,2.8,5.1,3,86,6.1,3.2,81,90,16,24.1,101.69
"6047",6047,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","22:00",26,"January","Friday",22,1,4.9,2.9,87,7.4,4.4,79,30,14,24.1,100.87
"6048",6048,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","06:15",26,"January","Friday",6,1,4.9,3.2,89,4.8,0.9,76,210,10,24.1,101.54
"6049",6049,"Queen of Cowichan","Horseshoe Bay","Departure Bay","08:25",26,"January","Friday",8,1,4.3,3,91,4.6,2.5,86,170,7,24.1,101.61
"6050",6050,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","10:40",26,"January","Friday",10,1,4.7,2.9,88,4.9,2.5,85,250,14,24.1,101.79
"6051",6051,"Queen of Cowichan","Horseshoe Bay","Departure Bay","13:00",26,"January","Friday",13,1.8,7.7,2.6,70,6.3,1,69,220,18,24.1,101.9
"6052",6052,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","15:45",26,"January","Friday",15,1.5,6.7,1.1,67,6.2,2.7,78,140,13,24.1,101.96
"6053",6053,"Queen of Surrey","Horseshoe Bay","Departure Bay","18:35",26,"January","Friday",18,1,5,3.5,90,6.1,2.6,78,120,17,24.1,101.93
"6054",6054,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","20:05",26,"January","Friday",20,2.6,4.8,3.4,90,5.9,3.3,84,80,11,24.1,101.8
"6055",6055,"Queen of Cowichan","Horseshoe Bay","Departure Bay","22:10",26,"January","Friday",22,2.2,4.9,2.9,87,4.7,-1.4,66,240,14,24.1,102.58
"6056",6056,"Queen of Surrey","Horseshoe Bay","Langdale","07:30",26,"January","Friday",7,1,4.6,2.3,85,4.3,1.9,84,300,9,24.1,101.57
"6057",6057,"Queen of Surrey","Horseshoe Bay","Langdale","09:45",26,"January","Friday",9,1,4.6,3.6,93,4.8,2,82,200,10,24.1,101.69
"6058",6058,"Queen of Surrey","Horseshoe Bay","Langdale","11:55",26,"January","Friday",11,1,5.8,3.3,84,5.2,2.4,82,240,13,24.1,101.86
"6059",6059,"Queen of Surrey","Horseshoe Bay","Langdale","14:10",26,"January","Friday",14,1,7.1,1.9,69,6.3,2.4,75,170,10,24.1,101.94
"6060",6060,"Queen of Surrey","Horseshoe Bay","Langdale","16:20",26,"January","Friday",16,2,6.4,2,73,6.3,2.3,76,110,13,24.1,101.97
"6061",6061,"Queen of Cowichan","Horseshoe Bay","Langdale","17:30",26,"January","Friday",17,1,6,3.1,82,6.2,2.6,78,110,11,24.1,101.95
"6062",6062,"Queen of Cowichan","Horseshoe Bay","Langdale","19:50",26,"January","Friday",19,2.6,4.8,3.5,91,6.2,2.3,76,110,14,24.1,101.89
"6063",6063,"Queen of Surrey","Horseshoe Bay","Langdale","22:55",26,"January","Friday",22,3,4.9,2.9,87,6.5,1.2,70,130,26,24.1,101.26
"6064",6064,"Queen of Surrey","Langdale","Horseshoe Bay","06:20",26,"January","Friday",6,1,4.9,3.2,89,4.8,0.9,76,210,10,24.1,101.54
"6065",6065,"Queen of Surrey","Langdale","Horseshoe Bay","08:40",26,"January","Friday",8,1,4.3,3,91,4.6,2.5,86,170,7,24.1,101.61
"6066",6066,"Queen of Surrey","Langdale","Horseshoe Bay","10:50",26,"January","Friday",10,1.4,4.7,2.9,88,4.9,2.5,85,250,14,24.1,101.79
"6067",6067,"Queen of Surrey","Langdale","Horseshoe Bay","13:05",26,"January","Friday",13,1.2,7.7,2.6,70,6.3,1,69,220,18,24.1,101.9
"6068",6068,"Queen of Surrey","Langdale","Horseshoe Bay","15:15",26,"January","Friday",15,1,6.7,1.1,67,6.2,2.7,78,140,13,24.1,101.96
"6069",6069,"Queen of Surrey","Langdale","Horseshoe Bay","17:25",26,"January","Friday",17,1,6,3.1,82,6.2,2.6,78,110,11,24.1,101.95
"6070",6070,"Queen of Cowichan","Langdale","Horseshoe Bay","18:40",26,"January","Friday",18,1,5,3.5,90,6.1,2.6,78,120,17,24.1,101.93
"6071",6071,"Queen of Cowichan","Langdale","Horseshoe Bay","20:55",26,"January","Friday",20,2,4.8,3.4,90,5.9,3.3,84,80,11,24.1,101.8
"6072",6072,"Coastal Celebration","Tsawwassen","Swartz Bay","07:00",27,"January","Saturday",7,1,5,3.8,92,6.5,3.8,83,130,27,24.1,100.47
"6073",6073,"Coastal Renaissance","Tsawwassen","Swartz Bay","09:00",27,"January","Saturday",9,1,4.8,3.9,94,6.8,4.6,86,110,14,24.1,100.71
"6074",6074,"Coastal Celebration","Tsawwassen","Swartz Bay","11:00",27,"January","Saturday",11,1,5.2,4.5,95,7.2,6.1,93,80,7,4.8,101.09
"6075",6075,"Coastal Renaissance","Tsawwassen","Swartz Bay","13:00",27,"January","Saturday",13,1,4.7,3.4,91,8.1,4.3,76,260,32,19.3,101.57
"6076",6076,"Coastal Celebration","Tsawwassen","Swartz Bay","15:00",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6077",6077,"Coastal Renaissance","Tsawwassen","Swartz Bay","17:00",27,"January","Saturday",17,1,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6078",6078,"Coastal Celebration","Tsawwassen","Swartz Bay","19:00",27,"January","Saturday",19,1.2,6,3.9,87,7.3,4.6,83,250,16,24.1,102.52
"6079",6079,"Coastal Renaissance","Tsawwassen","Swartz Bay","21:00",27,"January","Saturday",21,1.2,5.8,4,88,7.2,4,80,40,5,24.1,102.71
"6080",6080,"Salish Eagle","Tsawwassen","Southern Gulf Islands","08:55",27,"January","Saturday",8,1,5.2,4,92,6.6,4.3,85,120,13,24.1,100.58
"6081",6081,"Salish Eagle","Tsawwassen","Southern Gulf Islands","12:40",27,"January","Saturday",12,1.8,4.9,4.3,96,7.8,4.9,82,250,35,24.1,101.33
"6082",6082,"Salish Eagle","Tsawwassen","Southern Gulf Islands","22:00",27,"January","Saturday",22,2.6,5.1,3.6,90,3.9,4,96,290,10,24.1,100.49
"6083",6083,"Queen of Alberni","Tsawwassen","Duke Point","05:15",27,"January","Saturday",5,1,4.3,3.3,93,2.5,-1.5,78,180,17,24.1,101.64
"6084",6084,"Coastal Inspiration","Tsawwassen","Duke Point","07:45",27,"January","Saturday",7,1,5,3.8,92,6.5,3.8,83,130,27,24.1,100.47
"6085",6085,"Queen of Alberni","Tsawwassen","Duke Point","10:15",27,"January","Saturday",10,1,5,4.3,95,7.5,5,84,330,6,12.9,100.87
"6086",6086,"Coastal Inspiration","Tsawwassen","Duke Point","12:45",27,"January","Saturday",12,2,4.9,4.3,96,7.8,4.9,82,250,35,24.1,101.33
"6087",6087,"Queen of Alberni","Tsawwassen","Duke Point","15:15",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6088",6088,"Coastal Inspiration","Tsawwassen","Duke Point","17:45",27,"January","Saturday",17,2,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6089",6089,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","07:00",27,"January","Saturday",7,1,5,3.8,92,6.5,3.8,83,130,27,24.1,100.47
"6090",6090,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","09:00",27,"January","Saturday",9,1,4.8,3.9,94,6.8,4.6,86,110,14,24.1,100.71
"6091",6091,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","11:00",27,"January","Saturday",11,1,5.2,4.5,95,7.2,6.1,93,80,7,4.8,101.09
"6092",6092,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","13:00",27,"January","Saturday",13,1,4.7,3.4,91,8.1,4.3,76,260,32,19.3,101.57
"6093",6093,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","15:00",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6094",6094,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","17:00",27,"January","Saturday",17,1,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6095",6095,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","19:00",27,"January","Saturday",19,1.2,6,3.9,87,7.3,4.6,83,250,16,24.1,102.52
"6096",6096,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","21:00",27,"January","Saturday",21,1.2,5.8,4,88,7.2,4,80,40,5,24.1,102.71
"6097",6097,"Mayne Queen","Swartz Bay","Southern Gulf Islands","05:40",27,"January","Saturday",5,1,4.3,3.3,93,1.6,0.1,91,100,7,3.2,101.77
"6098",6098,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","05:50",27,"January","Saturday",5,1,4.3,3.3,93,9.9,4,65,50,8,24.1,103.33
"6099",6099,"Mayne Queen","Swartz Bay","Southern Gulf Islands","08:15",27,"January","Saturday",8,1,5.2,4,92,6.6,4.3,85,120,13,24.1,100.58
"6100",6100,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","09:35",27,"January","Saturday",9,1,4.8,3.9,94,6.8,4.6,86,110,14,24.1,100.71
"6101",6101,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","14:30",27,"January","Saturday",14,1.5,5.6,3.5,86,8.2,3.8,74,240,32,24.1,101.87
"6102",6102,"Mayne Queen","Swartz Bay","Southern Gulf Islands","15:40",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6103",6103,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","18:45",27,"January","Saturday",18,2,5.5,3.7,88,7.3,4.2,81,270,16,24.1,102.48
"6104",6104,"Mayne Queen","Swartz Bay","Southern Gulf Islands","19:25",27,"January","Saturday",19,2,6,3.9,87,7.3,4.6,83,250,16,24.1,102.52
"6105",6105,"Coastal Renaissance","Swartz Bay","Tsawwassen","07:00",27,"January","Saturday",7,1,5,3.8,92,6.5,3.8,83,130,27,24.1,100.47
"6106",6106,"Coastal Celebration","Swartz Bay","Tsawwassen","09:00",27,"January","Saturday",9,1,4.8,3.9,94,6.8,4.6,86,110,14,24.1,100.71
"6107",6107,"Coastal Renaissance","Swartz Bay","Tsawwassen","11:00",27,"January","Saturday",11,1,5.2,4.5,95,7.2,6.1,93,80,7,4.8,101.09
"6108",6108,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",27,"January","Saturday",13,1,4.7,3.4,91,8.1,4.3,76,260,32,19.3,101.57
"6109",6109,"Coastal Renaissance","Swartz Bay","Tsawwassen","15:00",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6110",6110,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",27,"January","Saturday",17,1,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6111",6111,"Coastal Renaissance","Swartz Bay","Tsawwassen","19:00",27,"January","Saturday",19,1.2,6,3.9,87,7.3,4.6,83,250,16,24.1,102.52
"6112",6112,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",27,"January","Saturday",21,1.2,5.8,4,88,7.2,4,80,40,5,24.1,102.71
"6113",6113,"Coastal Inspiration","Duke Point","Tsawwassen","05:15",27,"January","Saturday",5,1,4.3,3.3,93,4.3,0,75,10,1,24.1,103.07
"6114",6114,"Queen of Alberni","Duke Point","Tsawwassen","07:45",27,"January","Saturday",7,1,5,3.8,92,6.5,3.8,83,130,27,24.1,100.47
"6115",6115,"Coastal Inspiration","Duke Point","Tsawwassen","10:15",27,"January","Saturday",10,1,5,4.3,95,7.5,5,84,330,6,12.9,100.87
"6116",6116,"Queen of Alberni","Duke Point","Tsawwassen","12:45",27,"January","Saturday",12,2,4.9,4.3,96,7.8,4.9,82,250,35,24.1,101.33
"6117",6117,"Coastal Inspiration","Duke Point","Tsawwassen","15:15",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6118",6118,"Queen of Alberni","Duke Point","Tsawwassen","17:45",27,"January","Saturday",17,2,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6119",6119,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:15",27,"January","Saturday",6,1,4.8,3.9,94,6,3.1,81,130,34,24.1,100.41
"6120",6120,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","08:25",27,"January","Saturday",8,1,5.2,4,92,6.6,4.3,85,120,13,24.1,100.58
"6121",6121,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:40",27,"January","Saturday",10,1,5,4.3,95,7.5,5,84,330,6,12.9,100.87
"6122",6122,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","13:00",27,"January","Saturday",13,1,4.7,3.4,91,8.1,4.3,76,260,32,19.3,101.57
"6123",6123,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:20",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6124",6124,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","17:55",27,"January","Saturday",17,2,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6125",6125,"Queen of Surrey","Departure Bay","Horseshoe Bay","20:45",27,"January","Saturday",20,2,5.7,4.4,91,7.5,4.2,80,290,10,24.1,102.62
"6126",6126,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","22:10",27,"January","Saturday",22,2,5.1,3.6,90,8.6,3.4,69,10,9,24.1,101.85
"6127",6127,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","05:50",27,"January","Saturday",5,1,4.3,3.3,93,5.5,2.9,84,40,8,24.1,102.25
"6128",6128,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","06:50",27,"January","Saturday",6,1,4.8,3.9,94,6,3.1,81,130,34,24.1,100.41
"6129",6129,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","08:00",27,"January","Saturday",8,1,5.2,4,92,6.6,4.3,85,120,13,24.1,100.58
"6130",6130,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","09:05",27,"January","Saturday",9,2,4.8,3.9,94,6.8,4.6,86,110,14,24.1,100.71
"6131",6131,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","10:15",27,"January","Saturday",10,1,5,4.3,95,7.5,5,84,330,6,12.9,100.87
"6132",6132,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","11:25",27,"January","Saturday",11,1.16666666666667,5.2,4.5,95,7.2,6.1,93,80,7,4.8,101.09
"6133",6133,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","12:35",27,"January","Saturday",12,1.2,4.9,4.3,96,7.8,4.9,82,250,35,24.1,101.33
"6134",6134,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","14:20",27,"January","Saturday",14,1,5.6,3.5,86,8.2,3.8,74,240,32,24.1,101.87
"6135",6135,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","15:30",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6136",6136,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","16:35",27,"January","Saturday",16,1,5.5,3.5,87,8.3,3.4,71,250,26,24.1,102.2
"6137",6137,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","17:45",27,"January","Saturday",17,2,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6138",6138,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","18:50",27,"January","Saturday",18,2,5.5,3.7,88,7.3,4.2,81,270,16,24.1,102.48
"6139",6139,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","21:00",27,"January","Saturday",21,1.2,5.8,4,88,7.2,4,80,40,5,24.1,102.71
"6140",6140,"Bowen Queen","Horseshoe Bay","Snug Cove (Bowen Is.)","22:00",27,"January","Saturday",22,2.6,5.1,3.6,90,9.6,2.1,59,40,19,24.1,102.08
"6141",6141,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","06:15",27,"January","Saturday",6,1,4.8,3.9,94,6,3.1,81,130,34,24.1,100.41
"6142",6142,"Queen of Cowichan","Horseshoe Bay","Departure Bay","08:25",27,"January","Saturday",8,1,5.2,4,92,6.6,4.3,85,120,13,24.1,100.58
"6143",6143,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","10:40",27,"January","Saturday",10,1,5,4.3,95,7.5,5,84,330,6,12.9,100.87
"6144",6144,"Queen of Cowichan","Horseshoe Bay","Departure Bay","13:00",27,"January","Saturday",13,1,4.7,3.4,91,8.1,4.3,76,260,32,19.3,101.57
"6145",6145,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","15:45",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6146",6146,"Queen of Surrey","Horseshoe Bay","Departure Bay","18:35",27,"January","Saturday",18,2,5.5,3.7,88,7.3,4.2,81,270,16,24.1,102.48
"6147",6147,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","20:05",27,"January","Saturday",20,2.25,5.7,4.4,91,7.5,4.2,80,290,10,24.1,102.62
"6148",6148,"Queen of Cowichan","Horseshoe Bay","Departure Bay","22:10",27,"January","Saturday",22,2,5.1,3.6,90,8.9,3.1,66,40,1,24.1,102.78
"6149",6149,"Queen of Surrey","Horseshoe Bay","Langdale","07:30",27,"January","Saturday",7,1,5,3.8,92,6.5,3.8,83,130,27,24.1,100.47
"6150",6150,"Queen of Surrey","Horseshoe Bay","Langdale","09:45",27,"January","Saturday",9,1,4.8,3.9,94,6.8,4.6,86,110,14,24.1,100.71
"6151",6151,"Queen of Surrey","Horseshoe Bay","Langdale","11:55",27,"January","Saturday",11,1,5.2,4.5,95,7.2,6.1,93,80,7,4.8,101.09
"6152",6152,"Queen of Surrey","Horseshoe Bay","Langdale","14:10",27,"January","Saturday",14,1,5.6,3.5,86,8.2,3.8,74,240,32,24.1,101.87
"6153",6153,"Queen of Surrey","Horseshoe Bay","Langdale","16:20",27,"January","Saturday",16,1,5.5,3.5,87,8.3,3.4,71,250,26,24.1,102.2
"6154",6154,"Queen of Cowichan","Horseshoe Bay","Langdale","17:30",27,"January","Saturday",17,1,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6155",6155,"Queen of Cowichan","Horseshoe Bay","Langdale","19:50",27,"January","Saturday",19,1,6,3.9,87,7.3,4.6,83,250,16,24.1,102.52
"6156",6156,"Queen of Surrey","Horseshoe Bay","Langdale","22:55",27,"January","Saturday",22,2,5.1,3.6,90,6.1,0.2,66,240,15,24.1,101.03
"6157",6157,"Queen of Surrey","Langdale","Horseshoe Bay","06:20",27,"January","Saturday",6,1,4.8,3.9,94,6,3.1,81,130,34,24.1,100.41
"6158",6158,"Queen of Surrey","Langdale","Horseshoe Bay","08:40",27,"January","Saturday",8,1,5.2,4,92,6.6,4.3,85,120,13,24.1,100.58
"6159",6159,"Queen of Surrey","Langdale","Horseshoe Bay","10:50",27,"January","Saturday",10,1.8,5,4.3,95,7.5,5,84,330,6,12.9,100.87
"6160",6160,"Queen of Surrey","Langdale","Horseshoe Bay","13:05",27,"January","Saturday",13,1.83333333333333,4.7,3.4,91,8.1,4.3,76,260,32,19.3,101.57
"6161",6161,"Queen of Surrey","Langdale","Horseshoe Bay","15:15",27,"January","Saturday",15,1,5.6,3.4,86,8.1,4.3,77,270,26,24.1,102.03
"6162",6162,"Queen of Surrey","Langdale","Horseshoe Bay","17:25",27,"January","Saturday",17,1,5.6,3.4,86,8.1,3.6,73,250,18,24.1,102.35
"6163",6163,"Queen of Cowichan","Langdale","Horseshoe Bay","18:40",27,"January","Saturday",18,2,5.5,3.7,88,7.3,4.2,81,270,16,24.1,102.48
"6164",6164,"Queen of Cowichan","Langdale","Horseshoe Bay","20:55",27,"January","Saturday",20,1.2,5.7,4.4,91,7.5,4.2,80,290,10,24.1,102.62
"6165",6165,"Coastal Celebration","Tsawwassen","Swartz Bay","07:00",28,"January","Sunday",7,1,5.1,4.3,94,7,5.2,88,80,16,16.1,102.48
"6166",6166,"Coastal Renaissance","Tsawwassen","Swartz Bay","09:00",28,"January","Sunday",9,1.2,5.6,4.7,94,7.5,6.1,90,90,13,16.1,102.44
"6167",6167,"Coastal Celebration","Tsawwassen","Swartz Bay","11:00",28,"January","Sunday",11,2,6,5.3,95,8,6.7,92,50,7,12.9,102.43
"6168",6168,"Coastal Renaissance","Tsawwassen","Swartz Bay","13:00",28,"January","Sunday",13,1,6.4,5.9,97,7.6,6.7,94,360,9,12.9,102.33
"6169",6169,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","14:00",28,"January","Sunday",14,1.8,6.6,6.1,97,7.9,7.1,95,20,5,24.1,102.33
"6170",6170,"Coastal Celebration","Tsawwassen","Swartz Bay","15:00",28,"January","Sunday",15,1,7,6.5,97,8.1,7.3,95,10,10,24.1,102.26
"6171",6171,"Coastal Renaissance","Tsawwassen","Swartz Bay","17:00",28,"January","Sunday",17,1,7.3,6.9,97,8.2,7.5,95,340,8,16.1,102.24
