"","ID","Departure","Arrival","Minutes","Day_of_Month","Month","Day","Hour","Traffic","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station_Pressure"
"6984",6984,"Swartz Bay","Tsawwassen","0","5","February","Monday","7","1",7.6,6.3,91,8.2,6,86,240,28,24.1,102.04
"6985",6985,"Swartz Bay","Tsawwassen","0","5","February","Monday","9","1",7.9,6.7,92,8.2,5.5,83,250,24,24.1,102.05
"6986",6986,"Swartz Bay","Tsawwassen","0","5","February","Monday","11","1",8.5,6.8,89,8.9,5.3,78,260,17,24.1,102.09
"6987",6987,"Swartz Bay","Tsawwassen","0","5","February","Monday","13","1",8.5,7,90,9.9,5.1,72,260,30,24.1,102.04
"6988",6988,"Swartz Bay","Tsawwassen","0","5","February","Monday","15","1",8.8,6.7,86,9.9,5.1,72,250,22,24.1,102.06
"6989",6989,"Swartz Bay","Tsawwassen","0","5","February","Monday","17","2",8.1,6.2,87,9,5.9,81,230,22,24.1,102.04
"6990",6990,"Swartz Bay","Tsawwassen","0","5","February","Monday","19","1",7.6,6.4,92,8.5,5.6,82,240,17,24.1,102.12
"6991",6991,"Swartz Bay","Tsawwassen","0","5","February","Monday","21","3",7.9,6,88,7.4,5.5,88,250,17,24.1,102.2
"6992",6992,"Duke Point","Tsawwassen","15","5","February","Monday","5","1",8.4,5.8,83,8.3,5.9,85,350,9,24.1,101.26
"6993",6993,"Duke Point","Tsawwassen","45","5","February","Monday","7","1",7.6,6.3,91,8.2,6,86,240,28,24.1,102.04
"6994",6994,"Duke Point","Tsawwassen","15","5","February","Monday","10","1",8.3,6.6,89,8.7,5.4,79,270,26,24.1,102.03
"6995",6995,"Duke Point","Tsawwassen","45","5","February","Monday","12","1",8.4,6.9,90,9.2,5.2,76,250,29,24.1,102.07
"6996",6996,"Duke Point","Tsawwassen","15","5","February","Monday","15","1",8.8,6.7,86,9.9,5.1,72,250,22,24.1,102.06
"6997",6997,"Duke Point","Tsawwassen","45","5","February","Monday","17","1",8.1,6.2,87,9,5.9,81,230,22,24.1,102.04
"6998",6998,"Duke Point","Tsawwassen","15","5","February","Monday","20","1",7.9,6.4,90,7.7,5.5,86,250,21,24.1,102.18
"6999",6999,"Duke Point","Tsawwassen","45","5","February","Monday","22","1",7.7,6.1,89,12.7,3.4,52,40,25,24.1,102.39
"7000",7000,"Departure Bay","Horseshoe Bay","15","5","February","Monday","6","1",8,6.1,88,8.4,5.8,84,240,23,24.1,102.06
"7001",7001,"Departure Bay","Horseshoe Bay","25","5","February","Monday","8","1",7.8,6.5,91,8.1,5.6,84,250,22,24.1,102.05
"7002",7002,"Departure Bay","Horseshoe Bay","40","5","February","Monday","10","2",8.3,6.6,89,8.7,5.4,79,270,26,24.1,102.03
"7003",7003,"Departure Bay","Horseshoe Bay","0","5","February","Monday","13","1",8.5,7,90,9.9,5.1,72,260,30,24.1,102.04
"7004",7004,"Departure Bay","Horseshoe Bay","20","5","February","Monday","15","1",8.8,6.7,86,9.9,5.1,72,250,22,24.1,102.06
"7005",7005,"Departure Bay","Horseshoe Bay","55","5","February","Monday","17","1",8.1,6.2,87,9,5.9,81,230,22,24.1,102.04
"7006",7006,"Departure Bay","Horseshoe Bay","45","5","February","Monday","20","2",7.9,6.4,90,7.7,5.5,86,250,21,24.1,102.18
"7007",7007,"Departure Bay","Horseshoe Bay","10","5","February","Monday","22","2",7.7,6.1,89,4.4,1,79,260,14,16.1,102.8
"7008",7008,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","5","February","Monday","5","1",8.4,5.8,83,7.1,4.5,83,350,24,24.1,101.48
"7009",7009,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","5","February","Monday","6","1",8,6.1,88,8.4,5.8,84,240,23,24.1,102.06
"7010",7010,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","February","Monday","8","1",7.8,6.5,91,8.1,5.6,84,250,22,24.1,102.05
"7011",7011,"Horseshoe Bay","Snug Cove (Bowen Is.)","5","5","February","Monday","9","1",7.9,6.7,92,8.2,5.5,83,250,24,24.1,102.05
"7012",7012,"Horseshoe Bay","Snug Cove (Bowen Is.)","15","5","February","Monday","10","1",8.3,6.6,89,8.7,5.4,79,270,26,24.1,102.03
"7013",7013,"Horseshoe Bay","Snug Cove (Bowen Is.)","25","5","February","Monday","11","1",8.5,6.8,89,8.9,5.3,78,260,17,24.1,102.09
"7014",7014,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","5","February","Monday","12","2",8.4,6.9,90,9.2,5.2,76,250,29,24.1,102.07
"7015",7015,"Horseshoe Bay","Snug Cove (Bowen Is.)","20","5","February","Monday","14","1",8.8,6.8,87,10.3,5.3,71,250,25,24.1,102.04
"7016",7016,"Horseshoe Bay","Snug Cove (Bowen Is.)","30","5","February","Monday","15","1",8.8,6.7,86,9.9,5.1,72,250,22,24.1,102.06
"7017",7017,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","5","February","Monday","16","2",8.7,6.4,85,9.2,5.9,80,230,19,24.1,102.07
"7018",7018,"Horseshoe Bay","Snug Cove (Bowen Is.)","45","5","February","Monday","17","1",8.1,6.2,87,9,5.9,81,230,22,24.1,102.04
"7019",7019,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","5","February","Monday","18","1",7.4,6.3,93,8.8,5.8,81,240,17,24.1,102.08
"7020",7020,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","February","Monday","20","1",7.9,6.4,90,7.7,5.5,86,250,21,24.1,102.18
"7021",7021,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","February","Monday","21","3",7.9,6,88,7.4,5.5,88,250,17,24.1,102.2
"7022",7022,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","February","Monday","22","1",7.7,6.1,89,2,2.6,98,240,8,24.1,102.17
"7023",7023,"Horseshoe Bay","Departure Bay","15","5","February","Monday","6","1",8,6.1,88,8.4,5.8,84,240,23,24.1,102.06
"7024",7024,"Horseshoe Bay","Departure Bay","25","5","February","Monday","8","1",7.8,6.5,91,8.1,5.6,84,250,22,24.1,102.05
"7025",7025,"Horseshoe Bay","Departure Bay","40","5","February","Monday","10","2",8.3,6.6,89,8.7,5.4,79,270,26,24.1,102.03
"7026",7026,"Horseshoe Bay","Departure Bay","0","5","February","Monday","13","1",8.5,7,90,9.9,5.1,72,260,30,24.1,102.04
"7027",7027,"Horseshoe Bay","Departure Bay","45","5","February","Monday","15","2",8.8,6.7,86,9.9,5.1,72,250,22,24.1,102.06
"7028",7028,"Horseshoe Bay","Departure Bay","35","5","February","Monday","18","1",7.4,6.3,93,8.8,5.8,81,240,17,24.1,102.08
"7029",7029,"Horseshoe Bay","Departure Bay","5","5","February","Monday","20","1",7.9,6.4,90,7.7,5.5,86,250,21,24.1,102.18
"7030",7030,"Horseshoe Bay","Departure Bay","10","5","February","Monday","22","2",7.7,6.1,89,1.5,0.7,94,240,14,4.8,101.78
"7031",7031,"Horseshoe Bay","Langdale","30","5","February","Monday","7","1",7.6,6.3,91,8.2,6,86,240,28,24.1,102.04
"7032",7032,"Horseshoe Bay","Langdale","45","5","February","Monday","9","1",7.9,6.7,92,8.2,5.5,83,250,24,24.1,102.05
"7033",7033,"Horseshoe Bay","Langdale","55","5","February","Monday","11","1",8.5,6.8,89,8.9,5.3,78,260,17,24.1,102.09
"7034",7034,"Horseshoe Bay","Langdale","10","5","February","Monday","14","1",8.8,6.8,87,10.3,5.3,71,250,25,24.1,102.04
"7035",7035,"Horseshoe Bay","Langdale","20","5","February","Monday","16","3",8.7,6.4,85,9.2,5.9,80,230,19,24.1,102.07
"7036",7036,"Horseshoe Bay","Langdale","30","5","February","Monday","17","1",8.1,6.2,87,9,5.9,81,230,22,24.1,102.04
"7037",7037,"Horseshoe Bay","Langdale","50","5","February","Monday","19","1",7.6,6.4,92,8.5,5.6,82,240,17,24.1,102.12
"7038",7038,"Horseshoe Bay","Langdale","55","5","February","Monday","22","1",7.7,6.1,89,4.6,2.2,84,220,9,24.1,102.5
"7039",7039,"Langdale","Horseshoe Bay","20","5","February","Monday","6","1",8,6.1,88,8.4,5.8,84,240,23,24.1,102.06
"7040",7040,"Langdale","Horseshoe Bay","40","5","February","Monday","8","1",7.8,6.5,91,8.1,5.6,84,250,22,24.1,102.05
"7041",7041,"Langdale","Horseshoe Bay","50","5","February","Monday","10","1",8.3,6.6,89,8.7,5.4,79,270,26,24.1,102.03
"7042",7042,"Langdale","Horseshoe Bay","5","5","February","Monday","13","1",8.5,7,90,9.9,5.1,72,260,30,24.1,102.04
"7043",7043,"Langdale","Horseshoe Bay","15","5","February","Monday","15","1",8.8,6.7,86,9.9,5.1,72,250,22,24.1,102.06
"7044",7044,"Langdale","Horseshoe Bay","25","5","February","Monday","17","1",8.1,6.2,87,9,5.9,81,230,22,24.1,102.04
"7045",7045,"Langdale","Horseshoe Bay","40","5","February","Monday","18","1",7.4,6.3,93,8.8,5.8,81,240,17,24.1,102.08
"7046",7046,"Langdale","Horseshoe Bay","55","5","February","Monday","20","2",7.9,6.4,90,7.7,5.5,86,250,21,24.1,102.18
"7047",7047,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","7","1",6.1,5,93,4.9,3.5,90,340,4,24.1,102.53
"7048",7048,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","9","1",7.1,5.9,92,6.7,4.7,87,220,8,24.1,102.63
"7049",7049,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","11","1",7.3,6,91,7.6,6.3,91,210,14,24.1,102.74
"7050",7050,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","13","1",7.7,6.9,95,8,6.4,90,200,9,24.1,102.71
"7051",7051,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7052",7052,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7053",7053,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","19","1",6.8,6.3,97,7.9,6.7,92,170,13,24.1,102.74
"7054",7054,"Tsawwassen","Swartz Bay","0","6","February","Tuesday","21","1",7,6.6,97,7.9,6.9,94,160,12,24.1,102.76
"7055",7055,"Tsawwassen","Southern Gulf Islands","55","6","February","Tuesday","9","1",7.1,5.9,92,6.7,4.7,87,220,8,24.1,102.63
"7056",7056,"Tsawwassen","Southern Gulf Islands","15","6","February","Tuesday","19","1",6.8,6.3,97,7.9,6.7,92,170,13,24.1,102.74
"7057",7057,"Tsawwassen","Duke Point","15","6","February","Tuesday","5","1",6.5,5.1,91,11,3.8,60,50,8,24.1,102.96
"7058",7058,"Tsawwassen","Duke Point","45","6","February","Tuesday","7","1",6.1,5,93,4.9,3.5,90,340,4,24.1,102.53
"7059",7059,"Tsawwassen","Duke Point","15","6","February","Tuesday","10","1",7.4,5.8,90,7.5,6.1,91,210,14,24.1,102.67
"7060",7060,"Tsawwassen","Duke Point","45","6","February","Tuesday","12","1",7.8,6.6,92,7.8,6.1,89,210,14,24.1,102.72
"7061",7061,"Tsawwassen","Duke Point","15","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7062",7062,"Tsawwassen","Duke Point","45","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7063",7063,"Tsawwassen","Duke Point","15","6","February","Tuesday","20","2",7.1,6.6,97,7.9,6.7,92,150,10,24.1,102.79
"7064",7064,"Tsawwassen","Duke Point","45","6","February","Tuesday","22","1",7.2,6.8,97,0.9,0.6,98,350,7,16.1,100.3
"7065",7065,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","7","1",6.1,5,93,4.9,3.5,90,340,4,24.1,102.53
"7066",7066,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","9","1",7.1,5.9,92,6.7,4.7,87,220,8,24.1,102.63
"7067",7067,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","11","1",7.3,6,91,7.6,6.3,91,210,14,24.1,102.74
"7068",7068,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","13","1",7.7,6.9,95,8,6.4,90,200,9,24.1,102.71
"7069",7069,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7070",7070,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7071",7071,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","19","1",6.8,6.3,97,7.9,6.7,92,170,13,24.1,102.74
"7072",7072,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","February","Tuesday","21","1",7,6.6,97,7.9,6.9,94,160,12,24.1,102.76
"7073",7073,"Swartz Bay","Southern Gulf Islands","0","6","February","Tuesday","5","1",6.5,5.1,91,11.9,5.1,62,30,14,24.1,102.46
"7074",7074,"Swartz Bay","Southern Gulf Islands","5","6","February","Tuesday","5","1",6.5,5.1,91,7.8,2.9,71,360,10,24.1,100.98
"7075",7075,"Swartz Bay","Southern Gulf Islands","15","6","February","Tuesday","8","2",6.5,5.4,93,5,3.4,89,340,3,24.1,102.59
"7076",7076,"Swartz Bay","Southern Gulf Islands","10","6","February","Tuesday","9","1",7.1,5.9,92,6.7,4.7,87,220,8,24.1,102.63
"7077",7077,"Swartz Bay","Southern Gulf Islands","10","6","February","Tuesday","10","1",7.4,5.8,90,7.5,6.1,91,210,14,24.1,102.67
"7078",7078,"Swartz Bay","Southern Gulf Islands","20","6","February","Tuesday","14","1",7.7,6.8,94,7.9,6.3,90,200,14,16.1,102.72
"7079",7079,"Swartz Bay","Southern Gulf Islands","10","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7080",7080,"Swartz Bay","Southern Gulf Islands","20","6","February","Tuesday","16","2",8,6.6,91,8.2,6.2,87,180,12,24.1,102.69
"7081",7081,"Swartz Bay","Southern Gulf Islands","40","6","February","Tuesday","18","1",6.9,6.3,96,7.9,6.5,91,170,11,24.1,102.72
"7082",7082,"Swartz Bay","Southern Gulf Islands","55","6","February","Tuesday","19","1",6.8,6.3,97,7.9,6.7,92,170,13,24.1,102.74
"7083",7083,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","7","1",6.1,5,93,4.9,3.5,90,340,4,24.1,102.53
"7084",7084,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","9","1",7.1,5.9,92,6.7,4.7,87,220,8,24.1,102.63
"7085",7085,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","11","1",7.3,6,91,7.6,6.3,91,210,14,24.1,102.74
"7086",7086,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","13","1",7.7,6.9,95,8,6.4,90,200,9,24.1,102.71
"7087",7087,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7088",7088,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7089",7089,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","19","1",6.8,6.3,97,7.9,6.7,92,170,13,24.1,102.74
"7090",7090,"Swartz Bay","Tsawwassen","0","6","February","Tuesday","21","1",7,6.6,97,7.9,6.9,94,160,12,24.1,102.76
"7091",7091,"Duke Point","Tsawwassen","15","6","February","Tuesday","5","1",6.5,5.1,91,13,4.2,55,20,2,24.1,102.88
"7092",7092,"Duke Point","Tsawwassen","45","6","February","Tuesday","7","1",6.1,5,93,4.9,3.5,90,340,4,24.1,102.53
"7093",7093,"Duke Point","Tsawwassen","15","6","February","Tuesday","10","1",7.4,5.8,90,7.5,6.1,91,210,14,24.1,102.67
"7094",7094,"Duke Point","Tsawwassen","45","6","February","Tuesday","12","1",7.8,6.6,92,7.8,6.1,89,210,14,24.1,102.72
"7095",7095,"Duke Point","Tsawwassen","15","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7096",7096,"Duke Point","Tsawwassen","45","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7097",7097,"Duke Point","Tsawwassen","15","6","February","Tuesday","20","2",7.1,6.6,97,7.9,6.7,92,150,10,24.1,102.79
"7098",7098,"Duke Point","Tsawwassen","45","6","February","Tuesday","22","1",7.2,6.8,97,5.1,1.8,82,10,8,12.9,101.92
"7099",7099,"Departure Bay","Horseshoe Bay","15","6","February","Tuesday","6","1",6.1,4.8,92,4.7,3.2,90,360,3,24.1,102.48
"7100",7100,"Departure Bay","Horseshoe Bay","25","6","February","Tuesday","8","1",6.5,5.4,93,5,3.4,89,340,3,24.1,102.59
"7101",7101,"Departure Bay","Horseshoe Bay","40","6","February","Tuesday","10","1",7.4,5.8,90,7.5,6.1,91,210,14,24.1,102.67
"7102",7102,"Departure Bay","Horseshoe Bay","0","6","February","Tuesday","13","1",7.7,6.9,95,8,6.4,90,200,9,24.1,102.71
"7103",7103,"Departure Bay","Horseshoe Bay","20","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7104",7104,"Departure Bay","Horseshoe Bay","55","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7105",7105,"Departure Bay","Horseshoe Bay","45","6","February","Tuesday","20","2",7.1,6.6,97,7.9,6.7,92,150,10,24.1,102.79
"7106",7106,"Departure Bay","Horseshoe Bay","10","6","February","Tuesday","22","2",7.2,6.8,97,8.9,5.5,80,200,24,16.1,102.2
"7107",7107,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","6","February","Tuesday","5","1",6.5,5.1,91,7.2,3.2,78,220,14,24.1,100.79
"7108",7108,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","6","February","Tuesday","6","1",6.1,4.8,92,4.7,3.2,90,360,3,24.1,102.48
"7109",7109,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","February","Tuesday","8","2",6.5,5.4,93,5,3.4,89,340,3,24.1,102.59
"7110",7110,"Horseshoe Bay","Snug Cove (Bowen Is.)","5","6","February","Tuesday","9","2",7.1,5.9,92,6.7,4.7,87,220,8,24.1,102.63
"7111",7111,"Horseshoe Bay","Snug Cove (Bowen Is.)","15","6","February","Tuesday","10","1",7.4,5.8,90,7.5,6.1,91,210,14,24.1,102.67
"7112",7112,"Horseshoe Bay","Snug Cove (Bowen Is.)","25","6","February","Tuesday","11","1",7.3,6,91,7.6,6.3,91,210,14,24.1,102.74
"7113",7113,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","6","February","Tuesday","12","2",7.8,6.6,92,7.8,6.1,89,210,14,24.1,102.72
"7114",7114,"Horseshoe Bay","Snug Cove (Bowen Is.)","20","6","February","Tuesday","14","1",7.7,6.8,94,7.9,6.3,90,200,14,16.1,102.72
"7115",7115,"Horseshoe Bay","Snug Cove (Bowen Is.)","30","6","February","Tuesday","15","2",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7116",7116,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","6","February","Tuesday","16","3",8,6.6,91,8.2,6.2,87,180,12,24.1,102.69
"7117",7117,"Horseshoe Bay","Snug Cove (Bowen Is.)","45","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7118",7118,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","6","February","Tuesday","18","1",6.9,6.3,96,7.9,6.5,91,170,11,24.1,102.72
"7119",7119,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","February","Tuesday","20","1",7.1,6.6,97,7.9,6.7,92,150,10,24.1,102.79
"7120",7120,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","February","Tuesday","21","1",7,6.6,97,7.9,6.9,94,160,12,24.1,102.76
"7121",7121,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","February","Tuesday","22","1",7.2,6.8,97,6,3.2,85,260,12,24.1,100.05
"7122",7122,"Horseshoe Bay","Departure Bay","15","6","February","Tuesday","6","1",6.1,4.8,92,4.7,3.2,90,360,3,24.1,102.48
"7123",7123,"Horseshoe Bay","Departure Bay","25","6","February","Tuesday","8","1",6.5,5.4,93,5,3.4,89,340,3,24.1,102.59
"7124",7124,"Horseshoe Bay","Departure Bay","40","6","February","Tuesday","10","1",7.4,5.8,90,7.5,6.1,91,210,14,24.1,102.67
"7125",7125,"Horseshoe Bay","Departure Bay","0","6","February","Tuesday","13","1",7.7,6.9,95,8,6.4,90,200,9,24.1,102.71
"7126",7126,"Horseshoe Bay","Departure Bay","45","6","February","Tuesday","15","2",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7127",7127,"Horseshoe Bay","Departure Bay","35","6","February","Tuesday","18","1",6.9,6.3,96,7.9,6.5,91,170,11,24.1,102.72
"7128",7128,"Horseshoe Bay","Departure Bay","5","6","February","Tuesday","20","1",7.1,6.6,97,7.9,6.7,92,150,10,24.1,102.79
"7129",7129,"Horseshoe Bay","Departure Bay","10","6","February","Tuesday","22","2",7.2,6.8,97,4.5,3.9,95,180,5,24.1,101.79
"7130",7130,"Horseshoe Bay","Langdale","30","6","February","Tuesday","7","1",6.1,5,93,4.9,3.5,90,340,4,24.1,102.53
"7131",7131,"Horseshoe Bay","Langdale","45","6","February","Tuesday","9","1",7.1,5.9,92,6.7,4.7,87,220,8,24.1,102.63
"7132",7132,"Horseshoe Bay","Langdale","55","6","February","Tuesday","11","1",7.3,6,91,7.6,6.3,91,210,14,24.1,102.74
"7133",7133,"Horseshoe Bay","Langdale","10","6","February","Tuesday","14","1",7.7,6.8,94,7.9,6.3,90,200,14,16.1,102.72
"7134",7134,"Horseshoe Bay","Langdale","20","6","February","Tuesday","16","2",8,6.6,91,8.2,6.2,87,180,12,24.1,102.69
"7135",7135,"Horseshoe Bay","Langdale","30","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7136",7136,"Horseshoe Bay","Langdale","50","6","February","Tuesday","19","1",6.8,6.3,97,7.9,6.7,92,170,13,24.1,102.74
"7137",7137,"Horseshoe Bay","Langdale","55","6","February","Tuesday","22","1",7.2,6.8,97,0.9,-1.2,89,210,5,4.8,102.41
"7138",7138,"Langdale","Horseshoe Bay","20","6","February","Tuesday","6","1",6.1,4.8,92,4.7,3.2,90,360,3,24.1,102.48
"7139",7139,"Langdale","Horseshoe Bay","40","6","February","Tuesday","8","1",6.5,5.4,93,5,3.4,89,340,3,24.1,102.59
"7140",7140,"Langdale","Horseshoe Bay","50","6","February","Tuesday","10","1",7.4,5.8,90,7.5,6.1,91,210,14,24.1,102.67
"7141",7141,"Langdale","Horseshoe Bay","5","6","February","Tuesday","13","1",7.7,6.9,95,8,6.4,90,200,9,24.1,102.71
"7142",7142,"Langdale","Horseshoe Bay","15","6","February","Tuesday","15","1",7.9,6.7,92,8,5.9,87,210,16,19.3,102.67
"7143",7143,"Langdale","Horseshoe Bay","25","6","February","Tuesday","17","1",7.2,6.3,94,8,6.3,89,160,11,24.1,102.66
"7144",7144,"Langdale","Horseshoe Bay","40","6","February","Tuesday","18","1",6.9,6.3,96,7.9,6.5,91,170,11,24.1,102.72
"7145",7145,"Langdale","Horseshoe Bay","55","6","February","Tuesday","20","1",7.1,6.6,97,7.9,6.7,92,150,10,24.1,102.79
"7146",7146,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","7","1",6.9,6.6,98,7.8,7.2,96,160,14,8.1,102.8
"7147",7147,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","9","1",7.1,6.8,98,8.3,7.5,94,180,4,19.3,102.89
"7148",7148,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","11","1",7.3,7,98,8.4,7.5,94,150,7,24.1,102.91
"7149",7149,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","13","2",7.6,7.3,98,8.9,7.7,92,160,8,24.1,102.81
"7150",7150,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","15","1",7.8,7.5,98,8.7,7.5,92,130,9,24.1,102.72
"7151",7151,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","17","2",7.9,7.5,98,9,7.5,90,170,12,24.1,102.59
"7152",7152,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","19","1",8.2,7.8,98,8.9,8,94,170,15,19.3,102.45
"7153",7153,"Tsawwassen","Swartz Bay","0","7","February","Wednesday","21","1",8.6,8,96,9,7.8,92,150,9,19.3,102.31
"7154",7154,"Tsawwassen","Southern Gulf Islands","55","7","February","Wednesday","9","1",7.1,6.8,98,8.3,7.5,94,180,4,19.3,102.89
"7155",7155,"Tsawwassen","Southern Gulf Islands","15","7","February","Wednesday","19","1",8.2,7.8,98,8.9,8,94,170,15,19.3,102.45
"7156",7156,"Tsawwassen","Duke Point","15","7","February","Wednesday","5","1",6.9,6.6,98,7.9,4.8,81,240,13,24.1,102.37
"7157",7157,"Tsawwassen","Duke Point","45","7","February","Wednesday","7","1",6.9,6.6,98,7.8,7.2,96,160,14,8.1,102.8
"7158",7158,"Tsawwassen","Duke Point","15","7","February","Wednesday","10","1",7.2,6.9,98,8.6,7.6,93,170,12,16.1,102.86
"7159",7159,"Tsawwassen","Duke Point","45","7","February","Wednesday","12","1",7.5,7.2,98,8.7,7.7,93,180,10,24.1,102.85
"7160",7160,"Tsawwassen","Duke Point","15","7","February","Wednesday","15","1",7.8,7.5,98,8.7,7.5,92,130,9,24.1,102.72
"7161",7161,"Tsawwassen","Duke Point","45","7","February","Wednesday","17","1",7.9,7.5,98,9,7.5,90,170,12,24.1,102.59
"7162",7162,"Tsawwassen","Duke Point","15","7","February","Wednesday","20","1",8.4,7.8,96,9,8.1,94,150,10,19.3,102.39
